# stamp t_recv t_estimated err ground_truth t_send
172825 1712823174.254470000 1712823174.234190478 2.558e-06 1712823174.234346 1712823174.253273
172850 1712823174.279449000 1712823174.259193035 2.557e-06 1712823174.259347 1712823174.278293
172875 1712823174.304429000 1712823174.284195592 2.557e-06 1712823174.284348 1712823174.303280
172900 1712823174.329468000 1712823174.309198150 2.558e-06 1712823174.309349 1712823174.328286
172925 1712823174.354536000 1712823174.334200707 2.557e-06 1712823174.334350 1712823174.353284
172950 1712823174.379406000 1712823174.359203265 2.558e-06 1712823174.359351 1712823174.378295
172975 1712823174.404395000 1712823174.384205822 2.557e-06 1712823174.384352 1712823174.403290
173000 1712823174.429335000 1712823174.409208380 2.558e-06 1712823174.409353 1712823174.428292
173025 1712823174.454350000 1712823174.434210937 2.557e-06 1712823174.434354 1712823174.453291
173050 1712823174.479395000 1712823174.459213495 2.558e-06 1712823174.459355 1712823174.478276
173075 1712823174.504361000 1712823174.484216052 2.557e-06 1712823174.484356 1712823174.503273
173100 1712823174.529443000 1712823174.509218609 2.557e-06 1712823174.509357 1712823174.528296
173125 1712823174.554389000 1712823174.534221167 2.558e-06 1712823174.534358 1712823174.553267
173150 1712823174.579432000 1712823174.559223724 2.557e-06 1712823174.559359 1712823174.578302
173175 1712823174.604318000 1712823174.584226282 2.558e-06 1712823174.584360 1712823174.603287
173200 1712823174.629443000 1712823174.609228839 2.557e-06 1712823174.609361 1712823174.628305
173225 1712823174.654478000 1712823174.634231397 2.558e-06 1712823174.634362 1712823174.653290
173250 1712823174.679465000 1712823174.659233954 2.557e-06 1712823174.659363 1712823174.678281
173275 1712823174.704362000 1712823174.684236512 2.558e-06 1712823174.684364 1712823174.703277
173300 1712823174.729456000 1712823174.709239069 2.557e-06 1712823174.709365 1712823174.728302
173325 1712823174.754418000 1712823174.734241626 2.557e-06 1712823174.734366 1712823174.753271
173350 1712823174.779468000 1712823174.759244184 2.558e-06 1712823174.759367 1712823174.778307
173375 1712823174.804340000 1712823174.784246741 2.557e-06 1712823174.784368 1712823174.803278
173400 1712823174.829459000 1712823174.809249299 2.558e-06 1712823174.809369 1712823174.828330
173425 1712823174.854369000 1712823174.834251856 2.557e-06 1712823174.834370 1712823174.853296
173450 1712823174.879564000 1712823174.859254414 2.558e-06 1712823174.859371 1712823174.878324
173475 1712823174.904479000 1712823174.884256971 2.557e-06 1712823174.884372 1712823174.903290
173500 1712823174.929487000 1712823174.909259529 2.558e-06 1712823174.909373 1712823174.928302
173525 1712823174.954427000 1712823174.934262086 2.557e-06 1712823174.934374 1712823174.953299
173550 1712823174.979319000 1712823174.959264643 2.557e-06 1712823174.959375 1712823174.978317
173575 1712823175.004373000 1712823174.984267201 2.558e-06 1712823174.984376 1712823175.003309
173600 1712823175.029454000 1712823175.009269758 2.557e-06 1712823175.009377 1712823175.028301
173625 1712823175.054450000 1712823175.034272316 2.558e-06 1712823175.034378 1712823175.053324
173650 1712823175.079485000 1712823175.059274873 2.557e-06 1712823175.059379 1712823175.078322
173675 1712823175.104403000 1712823175.084277431 2.558e-06 1712823175.084380 1712823175.103295
173700 1712823175.129484000 1712823175.109279988 2.557e-06 1712823175.109381 1712823175.128308
173725 1712823175.154486000 1712823175.134282546 2.558e-06 1712823175.134382 1712823175.153292
173750 1712823175.179486000 1712823175.159285103 2.557e-06 1712823175.159383 1712823175.178316
173775 1712823175.204420000 1712823175.184287660 2.557e-06 1712823175.184384 1712823175.203312
173800 1712823175.229527000 1712823175.209290218 2.558e-06 1712823175.209385 1712823175.228335
173825 1712823175.254459000 1712823175.234292775 2.557e-06 1712823175.234386 1712823175.253310
173850 1712823175.279365000 1712823175.259295333 2.558e-06 1712823175.259387 1712823175.278311
173875 1712823175.304466000 1712823175.284297890 2.557e-06 1712823175.284388 1712823175.303310
173900 1712823175.329496000 1712823175.309300448 2.558e-06 1712823175.309389 1712823175.328329
173925 1712823175.354483000 1712823175.334303005 2.557e-06 1712823175.334390 1712823175.353316
173950 1712823175.379517000 1712823175.359305563 2.558e-06 1712823175.359391 1712823175.378338
173975 1712823175.404445000 1712823175.384308120 2.557e-06 1712823175.384392 1712823175.403325
174000 1712823175.429543000 1712823175.409310677 2.557e-06 1712823175.409393 1712823175.428328
174025 1712823175.454453000 1712823175.434313235 2.558e-06 1712823175.434394 1712823175.453311
174050 1712823175.479354000 1712823175.459315792 2.557e-06 1712823175.459395 1712823175.478306
174075 1712823175.504416000 1712823175.484318350 2.558e-06 1712823175.484396 1712823175.503322
174100 1712823175.529528000 1712823175.509320907 2.557e-06 1712823175.509397 1712823175.528311
174125 1712823175.554477000 1712823175.534323465 2.558e-06 1712823175.534398 1712823175.553307
174150 1712823175.579445000 1712823175.559326022 2.557e-06 1712823175.559399 1712823175.578326
174175 1712823175.604418000 1712823175.584328580 2.558e-06 1712823175.584400 1712823175.603353
174200 1712823175.629592000 1712823175.609331137 2.557e-06 1712823175.609401 1712823175.628319
174225 1712823175.654420000 1712823175.634333694 2.557e-06 1712823175.634402 1712823175.653308
174250 1712823175.679530000 1712823175.659336252 2.558e-06 1712823175.659403 1712823175.678356
174275 1712823175.704414000 1712823175.684338809 2.557e-06 1712823175.684404 1712823175.703348
174300 1712823175.729508000 1712823175.709341367 2.558e-06 1712823175.709405 1712823175.728337
174325 1712823175.754418000 1712823175.734343924 2.557e-06 1712823175.734406 1712823175.753316
174350 1712823175.779634000 1712823175.759346482 2.558e-06 1712823175.759407 1712823175.778362
174375 1712823175.804550000 1712823175.784349039 2.557e-06 1712823175.784408 1712823175.803347
174400 1712823175.829533000 1712823175.809351597 2.558e-06 1712823175.809409 1712823175.828335
174425 1712823175.854505000 1712823175.834354154 2.557e-06 1712823175.834410 1712823175.853328
174450 1712823175.879450000 1712823175.859356711 2.557e-06 1712823175.859411 1712823175.878334
174475 1712823175.904527000 1712823175.884359269 2.558e-06 1712823175.884412 1712823175.903333
174500 1712823175.929368000 1712823175.909361826 2.557e-06 1712823175.909413 1712823175.928346
174525 1712823175.954534000 1712823175.934364384 2.558e-06 1712823175.934414 1712823175.953328
174550 1712823175.979547000 1712823175.959366941 2.557e-06 1712823175.959415 1712823175.978341
174575 1712823176.004472000 1712823175.984369499 2.558e-06 1712823175.984416 1712823176.003347
174600 1712823176.029480000 1712823176.009372056 2.557e-06 1712823176.009417 1712823176.028356
174625 1712823176.054438000 1712823176.034374614 2.558e-06 1712823176.034418 1712823176.053328
174650 1712823176.079471000 1712823176.059377171 2.557e-06 1712823176.059419 1712823176.078382
174675 1712823176.104512000 1712823176.084379728 2.557e-06 1712823176.084420 1712823176.103338
174700 1712823176.129475000 1712823176.109382286 2.558e-06 1712823176.109421 1712823176.128348
174725 1712823176.154516000 1712823176.134384843 2.557e-06 1712823176.134422 1712823176.153339
174750 1712823176.179587000 1712823176.159387401 2.558e-06 1712823176.159423 1712823176.178367
174775 1712823176.204493000 1712823176.184389958 2.557e-06 1712823176.184424 1712823176.203354
174800 1712823176.229445000 1712823176.209392516 2.558e-06 1712823176.209425 1712823176.228370
174825 1712823176.254445000 1712823176.234395073 2.557e-06 1712823176.234426 1712823176.253347
174850 1712823176.279515000 1712823176.259397631 2.558e-06 1712823176.259427 1712823176.278413
174875 1712823176.304487000 1712823176.284400188 2.557e-06 1712823176.284428 1712823176.303345
174900 1712823176.329514000 1712823176.309402745 2.557e-06 1712823176.309429 1712823176.328376
174925 1712823176.354564000 1712823176.334405303 2.558e-06 1712823176.334430 1712823176.353381
174950 1712823176.379513000 1712823176.359407860 2.557e-06 1712823176.359431 1712823176.378373
174975 1712823176.404520000 1712823176.384410418 2.558e-06 1712823176.384432 1712823176.403351
175000 1712823176.429571000 1712823176.409412975 2.557e-06 1712823176.409433 1712823176.428389
175025 1712823176.454481000 1712823176.434415533 2.558e-06 1712823176.434434 1712823176.453363
175050 1712823176.479487000 1712823176.459418090 2.557e-06 1712823176.459435 1712823176.478363
175075 1712823176.504450000 1712823176.484420648 2.558e-06 1712823176.484436 1712823176.503355
175100 1712823176.529465000 1712823176.509423205 2.557e-06 1712823176.509437 1712823176.528359
175125 1712823176.554459000 1712823176.534425762 2.557e-06 1712823176.534438 1712823176.553363
175150 1712823176.579617000 1712823176.559428320 2.558e-06 1712823176.559439 1712823176.578404
175175 1712823176.604568000 1712823176.584430877 2.557e-06 1712823176.584440 1712823176.603357
175200 1712823176.629536000 1712823176.609433435 2.558e-06 1712823176.609441 1712823176.628371
175225 1712823176.654382000 1712823176.634435992 2.557e-06 1712823176.634442 1712823176.653352
175250 1712823176.679596000 1712823176.659438550 2.558e-06 1712823176.659443 1712823176.678377
175275 1712823176.704596000 1712823176.684441107 2.557e-06 1712823176.684444 1712823176.703378
175300 1712823176.729490000 1712823176.709443665 2.558e-06 1712823176.709445 1712823176.728392
175325 1712823176.754447000 1712823176.734446222 2.557e-06 1712823176.734446 1712823176.753350
175350 1712823176.779495000 1712823176.759448779 2.557e-06 1712823176.759447 1712823176.778370
175375 1712823176.804626000 1712823176.784451337 2.558e-06 1712823176.784448 1712823176.803382
175400 1712823176.829550000 1712823176.809453894 2.557e-06 1712823176.809449 1712823176.828378
175425 1712823176.854517000 1712823176.834456452 2.558e-06 1712823176.834450 1712823176.853358
175450 1712823176.879559000 1712823176.859459009 2.557e-06 1712823176.859451 1712823176.878372
175475 1712823176.904472000 1712823176.884461567 2.558e-06 1712823176.884452 1712823176.903379
175500 1712823176.929516000 1712823176.909464124 2.557e-06 1712823176.909453 1712823176.928377
175525 1712823176.954478000 1712823176.934466682 2.558e-06 1712823176.934454 1712823176.953384
175550 1712823176.979491000 1712823176.959469239 2.557e-06 1712823176.959455 1712823176.978400
175575 1712823177.004576000 1712823176.984471796 2.557e-06 1712823176.984456 1712823177.003418
175600 1712823177.029658000 1712823177.009474354 2.558e-06 1712823177.009457 1712823177.028429
175625 1712823177.054512000 1712823177.034476911 2.557e-06 1712823177.034458 1712823177.053370
175650 1712823177.079468000 1712823177.059479469 2.558e-06 1712823177.059459 1712823177.078400
175675 1712823177.104528000 1712823177.084482026 2.557e-06 1712823177.084460 1712823177.103384
175700 1712823177.129578000 1712823177.109484584 2.558e-06 1712823177.109461 1712823177.128397
175725 1712823177.154490000 1712823177.134487141 2.557e-06 1712823177.134462 1712823177.153371
175750 1712823177.179476000 1712823177.159489699 2.558e-06 1712823177.159463 1712823177.178376
175775 1712823177.204488000 1712823177.184492256 2.557e-06 1712823177.184464 1712823177.203382
175800 1712823177.229584000 1712823177.209494813 2.557e-06 1712823177.209465 1712823177.228403
175825 1712823177.254521000 1712823177.234497371 2.558e-06 1712823177.234466 1712823177.253387
175849 1712823177.279519000 1712823177.258499826 2.455e-06 1712823177.259467 1712823177.278392
175874 1712823177.304511000 1712823177.283502383 2.557e-06 1712823177.284468 1712823177.303385
175899 1712823177.329595000 1712823177.308504941 2.558e-06 1712823177.309469 1712823177.328409
175924 1712823177.354635000 1712823177.333507498 2.557e-06 1712823177.334470 1712823177.353384
175949 1712823177.379492000 1712823177.358510056 2.558e-06 1712823177.359471 1712823177.378402
175974 1712823177.404543000 1712823177.383512613 2.557e-06 1712823177.384472 1712823177.403392
175999 1712823177.429585000 1712823177.408515171 2.558e-06 1712823177.409473 1712823177.428402
176024 1712823177.454551000 1712823177.433517728 2.557e-06 1712823177.434474 1712823177.453391
176049 1712823177.479631000 1712823177.458520286 2.558e-06 1712823177.459475 1712823177.478437
176074 1712823177.504549000 1712823177.483522843 2.557e-06 1712823177.484476 1712823177.503404
176099 1712823177.529600000 1712823177.508525400 2.557e-06 1712823177.509477 1712823177.528422
176124 1712823177.554584000 1712823177.533527958 2.558e-06 1712823177.534478 1712823177.553401
176149 1712823177.579592000 1712823177.558530515 2.557e-06 1712823177.559479 1712823177.578426
176174 1712823177.604513000 1712823177.583533073 2.558e-06 1712823177.584480 1712823177.603417
176199 1712823177.629588000 1712823177.608535630 2.557e-06 1712823177.609481 1712823177.628425
176224 1712823177.654450000 1712823177.633538188 2.558e-06 1712823177.634482 1712823177.653412
176249 1712823177.679502000 1712823177.658540745 2.557e-06 1712823177.659483 1712823177.678413
176274 1712823177.704531000 1712823177.683543303 2.558e-06 1712823177.684484 1712823177.703402
176299 1712823177.729607000 1712823177.708545860 2.557e-06 1712823177.709485 1712823177.728405
176324 1712823177.754484000 1712823177.733548417 2.557e-06 1712823177.734486 1712823177.753396
176349 1712823177.779542000 1712823177.758550975 2.558e-06 1712823177.759487 1712823177.778401
176374 1712823177.804480000 1712823177.783553532 2.557e-06 1712823177.784488 1712823177.803422
176399 1712823177.829600000 1712823177.808556090 2.558e-06 1712823177.809489 1712823177.828423
176424 1712823177.854464000 1712823177.833558647 2.557e-06 1712823177.834490 1712823177.853409
176449 1712823177.879728000 1712823177.858561205 2.558e-06 1712823177.859491 1712823177.878439
176474 1712823177.904588000 1712823177.883563762 2.557e-06 1712823177.884492 1712823177.903418
176499 1712823177.929616000 1712823177.908566320 2.558e-06 1712823177.909493 1712823177.928423
176524 1712823177.954543000 1712823177.933568877 2.557e-06 1712823177.934494 1712823177.953406
176549 1712823177.979582000 1712823177.958571434 2.557e-06 1712823177.959495 1712823177.978416
176574 1712823178.004596000 1712823177.983573992 2.558e-06 1712823177.984496 1712823178.003482
176599 1712823178.029647000 1712823178.008576549 2.557e-06 1712823178.009497 1712823178.028457
176624 1712823178.054446000 1712823178.033579107 2.558e-06 1712823178.034498 1712823178.053410
176649 1712823178.079634000 1712823178.058581664 2.557e-06 1712823178.059499 1712823178.078428
176674 1712823178.104543000 1712823178.083584222 2.558e-06 1712823178.084500 1712823178.103422
176699 1712823178.129695000 1712823178.108586779 2.557e-06 1712823178.109501 1712823178.128444
176724 1712823178.154635000 1712823178.133589337 2.558e-06 1712823178.134502 1712823178.153421
176749 1712823178.179516000 1712823178.158591894 2.557e-06 1712823178.159503 1712823178.178428
176774 1712823178.204558000 1712823178.183594451 2.557e-06 1712823178.184504 1712823178.203421
176799 1712823178.229628000 1712823178.208597009 2.558e-06 1712823178.209505 1712823178.228466
176824 1712823178.254532000 1712823178.233599566 2.557e-06 1712823178.234506 1712823178.253421
176849 1712823178.279535000 1712823178.258602124 2.558e-06 1712823178.259507 1712823178.278433
176874 1712823178.304483000 1712823178.283604681 2.557e-06 1712823178.284508 1712823178.303454
176899 1712823178.329761000 1712823178.308607239 2.558e-06 1712823178.309509 1712823178.328443
176924 1712823178.354573000 1712823178.333609796 2.557e-06 1712823178.334510 1712823178.353419
176949 1712823178.379557000 1712823178.358612354 2.558e-06 1712823178.359511 1712823178.378436
176974 1712823178.404469000 1712823178.383614911 2.557e-06 1712823178.384512 1712823178.403438
176999 1712823178.429543000 1712823178.408617468 2.557e-06 1712823178.409513 1712823178.428437
177024 1712823178.454518000 1712823178.433620026 2.558e-06 1712823178.434514 1712823178.453423
177049 1712823178.479602000 1712823178.458622583 2.557e-06 1712823178.459515 1712823178.478445
177074 1712823178.504472000 1712823178.483625141 2.558e-06 1712823178.484516 1712823178.503423
177099 1712823178.529604000 1712823178.508627698 2.557e-06 1712823178.509517 1712823178.528434
177124 1712823178.554550000 1712823178.533630256 2.558e-06 1712823178.534518 1712823178.553435
177149 1712823178.579674000 1712823178.558632813 2.557e-06 1712823178.559519 1712823178.578447
177174 1712823178.604594000 1712823178.583635371 2.558e-06 1712823178.584520 1712823178.603455
177199 1712823178.629619000 1712823178.608637928 2.557e-06 1712823178.609521 1712823178.628439
177224 1712823178.654579000 1712823178.633640485 2.557e-06 1712823178.634522 1712823178.653433
177249 1712823178.679705000 1712823178.658643043 2.558e-06 1712823178.659523 1712823178.678492
177274 1712823178.704510000 1712823178.683645600 2.557e-06 1712823178.684524 1712823178.703434
177299 1712823178.729492000 1712823178.708648158 2.558e-06 1712823178.709525 1712823178.728441
177324 1712823178.754554000 1712823178.733650715 2.557e-06 1712823178.734526 1712823178.753445
177349 1712823178.779658000 1712823178.758653273 2.558e-06 1712823178.759527 1712823178.778453
177374 1712823178.804567000 1712823178.783655830 2.557e-06 1712823178.784528 1712823178.803444
177399 1712823178.829557000 1712823178.808658388 2.558e-06 1712823178.809529 1712823178.828452
177424 1712823178.854612000 1712823178.833660945 2.557e-06 1712823178.834530 1712823178.853447
177449 1712823178.879572000 1712823178.858663502 2.557e-06 1712823178.859531 1712823178.878485
177474 1712823178.904519000 1712823178.883666060 2.558e-06 1712823178.884532 1712823178.903452
177499 1712823178.929717000 1712823178.908668617 2.557e-06 1712823178.909533 1712823178.928463
177524 1712823178.954611000 1712823178.933671175 2.558e-06 1712823178.934534 1712823178.953480
177549 1712823178.979633000 1712823178.958673732 2.557e-06 1712823178.959535 1712823178.978479
177574 1712823179.004597000 1712823178.983676290 2.558e-06 1712823178.984536 1712823179.003473
177599 1712823179.029670000 1712823179.008678847 2.557e-06 1712823179.009537 1712823179.028460
177624 1712823179.054602000 1712823179.033681405 2.558e-06 1712823179.034538 1712823179.053474
177649 1712823179.079634000 1712823179.058683962 2.557e-06 1712823179.059539 1712823179.078454
177674 1712823179.104621000 1712823179.083686519 2.557e-06 1712823179.084540 1712823179.103452
177699 1712823179.129619000 1712823179.108689077 2.558e-06 1712823179.109541 1712823179.128457
177724 1712823179.154488000 1712823179.133691634 2.557e-06 1712823179.134542 1712823179.153453
177749 1712823179.179570000 1712823179.158694192 2.558e-06 1712823179.159543 1712823179.178460
177774 1712823179.204635000 1712823179.183696749 2.557e-06 1712823179.184544 1712823179.203466
177799 1712823179.229597000 1712823179.208699307 2.558e-06 1712823179.209545 1712823179.228455
177824 1712823179.254678000 1712823179.233701864 2.557e-06 1712823179.234546 1712823179.253485
177849 1712823179.279663000 1712823179.258704422 2.558e-06 1712823179.259547 1712823179.278470
177874 1712823179.304551000 1712823179.283706979 2.557e-06 1712823179.284548 1712823179.303460
177899 1712823179.329586000 1712823179.308709536 2.557e-06 1712823179.309549 1712823179.328477
177924 1712823179.354549000 1712823179.333712094 2.558e-06 1712823179.334550 1712823179.353476
177949 1712823179.379683000 1712823179.358714651 2.557e-06 1712823179.359551 1712823179.378466
177974 1712823179.404662000 1712823179.383717209 2.558e-06 1712823179.384552 1712823179.403473
177999 1712823179.429629000 1712823179.408719766 2.557e-06 1712823179.409553 1712823179.428462
178024 1712823179.454617000 1712823179.433722324 2.558e-06 1712823179.434554 1712823179.453471
178049 1712823179.479627000 1712823179.458724881 2.557e-06 1712823179.459555 1712823179.478466
178074 1712823179.504593000 1712823179.483727439 2.558e-06 1712823179.484556 1712823179.503474
178099 1712823179.529670000 1712823179.508729996 2.557e-06 1712823179.509557 1712823179.528503
178124 1712823179.554515000 1712823179.533732553 2.557e-06 1712823179.534558 1712823179.553466
178149 1712823179.579661000 1712823179.558735111 2.558e-06 1712823179.559559 1712823179.578482
178174 1712823179.604591000 1712823179.583737668 2.557e-06 1712823179.584560 1712823179.603495
178199 1712823179.629629000 1712823179.608740226 2.558e-06 1712823179.609561 1712823179.628499
178224 1712823179.654608000 1712823179.633742783 2.557e-06 1712823179.634562 1712823179.653474
178249 1712823179.679620000 1712823179.658745341 2.558e-06 1712823179.659563 1712823179.678476
178274 1712823179.704522000 1712823179.683747898 2.557e-06 1712823179.684564 1712823179.703479
178299 1712823179.729633000 1712823179.708750456 2.558e-06 1712823179.709565 1712823179.728471
178324 1712823179.754558000 1712823179.733753013 2.557e-06 1712823179.734566 1712823179.753473
178349 1712823179.779616000 1712823179.758755570 2.557e-06 1712823179.759567 1712823179.778474
178374 1712823179.804510000 1712823179.783758128 2.558e-06 1712823179.784568 1712823179.803476
178399 1712823179.829640000 1712823179.808760685 2.557e-06 1712823179.809569 1712823179.828494
178424 1712823179.854592000 1712823179.833763243 2.558e-06 1712823179.834570 1712823179.853484
178449 1712823179.879629000 1712823179.858765800 2.557e-06 1712823179.859571 1712823179.878480
178474 1712823179.904562000 1712823179.883768358 2.558e-06 1712823179.884572 1712823179.903489
178499 1712823179.929659000 1712823179.908770915 2.557e-06 1712823179.909573 1712823179.928522
178524 1712823179.954658000 1712823179.933773473 2.558e-06 1712823179.934574 1712823179.953488
178549 1712823179.979589000 1712823179.958776030 2.557e-06 1712823179.959575 1712823179.978480
178574 1712823180.004698000 1712823179.983778587 2.557e-06 1712823179.984576 1712823180.003519
178599 1712823180.029747000 1712823180.008781145 2.558e-06 1712823180.009577 1712823180.028519
178624 1712823180.054622000 1712823180.033783702 2.557e-06 1712823180.034578 1712823180.053508
178649 1712823180.079716000 1712823180.058786260 2.558e-06 1712823180.059579 1712823180.078496
178674 1712823180.104558000 1712823180.083788817 2.557e-06 1712823180.084580 1712823180.103499
178699 1712823180.129641000 1712823180.108791375 2.558e-06 1712823180.109581 1712823180.128516
178724 1712823180.154652000 1712823180.133793932 2.557e-06 1712823180.134582 1712823180.153499
178749 1712823180.179668000 1712823180.158796490 2.558e-06 1712823180.159583 1712823180.178519
178774 1712823180.204655000 1712823180.183799047 2.557e-06 1712823180.184584 1712823180.203499
178799 1712823180.229679000 1712823180.208801604 2.557e-06 1712823180.209585 1712823180.228507
178824 1712823180.254697000 1712823180.233804162 2.558e-06 1712823180.234586 1712823180.253532
178849 1712823180.279716000 1712823180.258806719 2.557e-06 1712823180.259587 1712823180.278529
178874 1712823180.304612000 1712823180.283809277 2.558e-06 1712823180.284588 1712823180.303513
178899 1712823180.329744000 1712823180.308811834 2.557e-06 1712823180.309589 1712823180.328520
178924 1712823180.354763000 1712823180.333814392 2.558e-06 1712823180.334590 1712823180.353520
178949 1712823180.379809000 1712823180.358816949 2.557e-06 1712823180.359591 1712823180.378514
178974 1712823180.404631000 1712823180.383819507 2.558e-06 1712823180.384592 1712823180.403512
178999 1712823180.429685000 1712823180.408822064 2.557e-06 1712823180.409593 1712823180.428530
179024 1712823180.454717000 1712823180.433824621 2.557e-06 1712823180.434594 1712823180.453531
179049 1712823180.479771000 1712823180.458827179 2.558e-06 1712823180.459595 1712823180.478539
179074 1712823180.504596000 1712823180.483829736 2.557e-06 1712823180.484596 1712823180.503510
179099 1712823180.529747000 1712823180.508832294 2.558e-06 1712823180.509597 1712823180.528529
179124 1712823180.554697000 1712823180.533834851 2.557e-06 1712823180.534598 1712823180.553511
179149 1712823180.579658000 1712823180.558837409 2.558e-06 1712823180.559599 1712823180.578516
179174 1712823180.604801000 1712823180.583839966 2.557e-06 1712823180.584600 1712823180.603516
179199 1712823180.629687000 1712823180.608842524 2.558e-06 1712823180.609601 1712823180.628533
179224 1712823180.654688000 1712823180.633845081 2.557e-06 1712823180.634602 1712823180.653514
179249 1712823180.679711000 1712823180.658847638 2.557e-06 1712823180.659603 1712823180.678512
179274 1712823180.704655000 1712823180.683850196 2.558e-06 1712823180.684604 1712823180.703514
179299 1712823180.729653000 1712823180.708852753 2.557e-06 1712823180.709605 1712823180.728537
179324 1712823180.754599000 1712823180.733855311 2.558e-06 1712823180.734606 1712823180.753523
179349 1712823180.779724000 1712823180.758857868 2.557e-06 1712823180.759607 1712823180.778525
179374 1712823180.804575000 1712823180.783860426 2.558e-06 1712823180.784608 1712823180.803524
179399 1712823180.829759000 1712823180.808862983 2.557e-06 1712823180.809609 1712823180.828551
179424 1712823180.854667000 1712823180.833865541 2.558e-06 1712823180.834610 1712823180.853558
179449 1712823180.879640000 1712823180.858868098 2.557e-06 1712823180.859611 1712823180.878543
179474 1712823180.904729000 1712823180.883870655 2.557e-06 1712823180.884612 1712823180.903553
179499 1712823180.929742000 1712823180.908873213 2.558e-06 1712823180.909613 1712823180.928550
179524 1712823180.954678000 1712823180.933875770 2.557e-06 1712823180.934614 1712823180.953530
179549 1712823180.979801000 1712823180.958878328 2.558e-06 1712823180.959615 1712823180.978567
179574 1712823181.004661000 1712823180.983880885 2.557e-06 1712823180.984616 1712823181.003528
179599 1712823181.029746000 1712823181.008883443 2.558e-06 1712823181.009617 1712823181.028566
179624 1712823181.054619000 1712823181.033886000 2.557e-06 1712823181.034618 1712823181.053530
179649 1712823181.079862000 1712823181.058888558 2.558e-06 1712823181.059619 1712823181.078560
179674 1712823181.104631000 1712823181.083891115 2.557e-06 1712823181.084620 1712823181.103538
179699 1712823181.129698000 1712823181.108893672 2.557e-06 1712823181.109621 1712823181.128553
179724 1712823181.154730000 1712823181.133896230 2.558e-06 1712823181.134622 1712823181.153555
179749 1712823181.179731000 1712823181.158898787 2.557e-06 1712823181.159623 1712823181.178533
179774 1712823181.204665000 1712823181.183901345 2.558e-06 1712823181.184624 1712823181.203538
179799 1712823181.229789000 1712823181.208903902 2.557e-06 1712823181.209625 1712823181.228570
179824 1712823181.254706000 1712823181.233906460 2.558e-06 1712823181.234626 1712823181.253540
179849 1712823181.279700000 1712823181.258909017 2.557e-06 1712823181.259627 1712823181.278548
179874 1712823181.304590000 1712823181.283911575 2.558e-06 1712823181.284628 1712823181.303544
179899 1712823181.329767000 1712823181.308914132 2.557e-06 1712823181.309629 1712823181.328564
179924 1712823181.354753000 1712823181.333916689 2.557e-06 1712823181.334630 1712823181.353543
179949 1712823181.379663000 1712823181.358919247 2.558e-06 1712823181.359631 1712823181.378537
179974 1712823181.404683000 1712823181.383921804 2.557e-06 1712823181.384632 1712823181.403565
180049 1712823181.479664000 1712823181.458926611 4.807e-06 1712823181.459635 1712823181.478559
180074 1712823181.504620000 1712823181.483929161 2.55e-06 1712823181.484636 1712823181.503553
180099 1712823181.529789000 1712823181.508931711 2.55e-06 1712823181.509637 1712823181.528590
180124 1712823181.554636000 1712823181.533934262 2.551e-06 1712823181.534638 1712823181.553551
180149 1712823181.579675000 1712823181.558936812 2.55e-06 1712823181.559639 1712823181.578558
180174 1712823181.604653000 1712823181.583939362 2.55e-06 1712823181.584640 1712823181.603583
180199 1712823181.629666000 1712823181.608941913 2.551e-06 1712823181.609641 1712823181.628558
180224 1712823181.654743000 1712823181.633944463 2.55e-06 1712823181.634642 1712823181.653557
180249 1712823181.679673000 1712823181.658947013 2.55e-06 1712823181.659643 1712823181.678555
180274 1712823181.704791000 1712823181.683949563 2.55e-06 1712823181.684644 1712823181.703584
180299 1712823181.729699000 1712823181.708952114 2.551e-06 1712823181.709645 1712823181.728576
180324 1712823181.754691000 1712823181.733954664 2.55e-06 1712823181.734646 1712823181.753556
180349 1712823181.779715000 1712823181.758957214 2.55e-06 1712823181.759647 1712823181.778572
180374 1712823181.804720000 1712823181.783959765 2.551e-06 1712823181.784648 1712823181.803571
180399 1712823181.829719000 1712823181.808962315 2.55e-06 1712823181.809649 1712823181.828601
180424 1712823181.854714000 1712823181.833964865 2.55e-06 1712823181.834650 1712823181.853551
180449 1712823181.879714000 1712823181.858967416 2.551e-06 1712823181.859651 1712823181.878568
180474 1712823181.904682000 1712823181.883969966 2.55e-06 1712823181.884652 1712823181.903567
180499 1712823181.929672000 1712823181.908972516 2.55e-06 1712823181.909653 1712823181.928581
180524 1712823181.954674000 1712823181.933975067 2.551e-06 1712823181.934654 1712823181.953595
180549 1712823181.979689000 1712823181.958977617 2.55e-06 1712823181.959655 1712823181.978588
180574 1712823182.004742000 1712823181.983980167 2.55e-06 1712823181.984656 1712823182.003587
180599 1712823182.029746000 1712823182.008982718 2.551e-06 1712823182.009657 1712823182.028586
180624 1712823182.054802000 1712823182.033985268 2.55e-06 1712823182.034658 1712823182.053575
180649 1712823182.079782000 1712823182.058987818 2.55e-06 1712823182.059659 1712823182.078592
180674 1712823182.104712000 1712823182.083990369 2.551e-06 1712823182.084660 1712823182.103585
180699 1712823182.129746000 1712823182.108992919 2.55e-06 1712823182.109661 1712823182.128578
180724 1712823182.154619000 1712823182.133995469 2.55e-06 1712823182.134662 1712823182.153572
180749 1712823182.179805000 1712823182.158998019 2.55e-06 1712823182.159663 1712823182.178587
180774 1712823182.204738000 1712823182.184000570 2.551e-06 1712823182.184664 1712823182.203590
